,RAh,RAm,RAs,DECsign,DECd,DECm,DECs,Catalog,Type,RA/deg,DEC/deg
3144,11.0,6.0,31.77,-,0.0,52.0,51.5,CoNFIG,FRII,166.63237499999997,-0.8809722222222223
3145,11.0,7.0,15.02,+,16.0,28.0,1.5,CoNFIG,FRII,166.81258333333332,16.46708333333333
3147,11.0,8.0,51.79,+,25.0,0.0,52.1,CoNFIG,FRII,167.21579166666663,25.01447222222222
3149,11.0,11.0,20.09,+,19.0,55.0,36.1,CoNFIG,COMPACT,167.8337083333333,19.926694444444447
3150,11.0,11.0,22.71,+,3.0,9.0,10.4,CoNFIG,FRII,167.84462499999998,3.1528888888888886
3152,11.0,17.0,33.85,-,2.0,36.0,0.6,CoNFIG,FRI,169.39104166666664,-2.600166666666667
3154,11.0,24.0,37.45,+,4.0,56.0,18.8,CoNFIG,FRII,171.15604166666665,4.938555555555555
3155,11.0,24.0,43.9,+,19.0,19.0,29.7,CoNFIG,COMPACT,171.18291666666667,19.324916666666667
3156,11.0,25.0,53.7,+,26.0,10.0,20.1,CoNFIG,COMPACT,171.47374999999997,26.17225
3158,11.0,26.0,27.13,+,12.0,20.0,34.7,CoNFIG,FRII,171.61304166666665,12.342972222222222
3159,11.0,29.0,35.97,+,0.0,15.0,17.5,CoNFIG,FRII,172.39987499999995,0.2548611111111111
3161,11.0,32.0,59.49,+,10.0,23.0,42.7,CoNFIG,FRII,173.24787499999996,10.395194444444444
3165,11.0,35.0,13.04,-,0.0,21.0,19.4,CoNFIG,COMPACT,173.80433333333332,-0.3553888888888888
3166,11.0,37.0,29.68,+,1.0,16.0,13.3,CoNFIG,COMPACT,174.37366666666665,1.270361111111111
3167,11.0,40.0,17.03,+,17.0,43.0,39.0,CoNFIG,FRI,175.0709583333333,17.7275
3168,11.0,42.0,57.23,+,21.0,29.0,12.5,CoNFIG,FRII,175.73845833333328,21.48680555555556
3172,11.0,44.0,54.01,-,0.0,31.0,36.5,CoNFIG,FRII,176.2250416666666,-0.5268055555555556
3173,11.0,47.0,14.71,+,25.0,23.0,20.2,CoNFIG,FRII,176.81129166666665,25.388944444444444
3174,11.0,48.0,47.51,+,4.0,55.0,27.7,CoNFIG,FRII,177.19795833333333,4.924361111111112
3175,11.0,53.0,3.11,+,11.0,7.0,20.4,CoNFIG,FRII,178.2629583333333,11.122333333333334
3176,11.0,53.0,12.54,+,9.0,14.0,2.5,CoNFIG,COMPACT,178.30225,9.234027777777778
3179,11.0,57.0,34.91,+,16.0,38.0,59.3,CoNFIG,COMPACT,179.3954583333333,16.649805555555556
3180,11.0,58.0,25.8,+,24.0,50.0,17.7,CoNFIG,COMPACT,179.6075,24.83825
3183,12.0,1.0,25.01,+,25.0,20.0,24.0,CoNFIG,FRII,180.35420833333333,25.34
3185,12.0,2.0,32.27,-,2.0,40.0,3.2,CoNFIG,COMPACT,180.63445833333333,-2.6675555555555555
3186,12.0,3.0,21.95,+,4.0,14.0,17.7,CoNFIG,COMPACT,180.8414583333333,4.23825
3189,12.0,14.0,47.73,-,1.0,0.0,12.1,CoNFIG,FRII,183.698875,-1.0033611111111111
3190,12.0,15.0,14.69,+,17.0,30.0,2.2,CoNFIG,COMPACT,183.8112083333333,17.500611111111112
3191,12.0,17.0,56.9,+,25.0,29.0,27.2,CoNFIG,FRII,184.4870833333333,25.49088888888889
3192,12.0,18.0,59.22,+,19.0,55.0,28.9,CoNFIG,FRII,184.74675,19.924694444444444
3193,12.0,20.0,28.08,+,9.0,28.0,26.9,CoNFIG,FRII,185.117,9.47413888888889
3195,12.0,22.0,22.59,+,4.0,13.0,17.3,CoNFIG,COMPACT,185.594125,4.221472222222222
3196,12.0,24.0,52.44,+,3.0,30.0,50.1,CoNFIG,COMPACT,186.2185,3.513916666666667
3197,12.0,26.0,25.6,+,9.0,40.0,5.7,CoNFIG,FRI,186.60666666666663,9.66825
3198,12.0,28.0,11.77,+,20.0,23.0,19.1,CoNFIG,FRII,187.04904166666665,20.388638888888888
3199,12.0,29.0,32.62,+,17.0,50.0,20.9,CoNFIG,COMPACT,187.38591666666665,17.839138888888886
3200,12.0,32.0,5.31,-,1.0,34.0,55.1,CoNFIG,FRII,188.022125,-1.581972222222222
3202,12.0,39.0,7.16,+,5.0,19.0,24.5,CoNFIG,FRII,189.7798333333333,5.323472222222222
3210,12.0,52.0,22.78,+,3.0,15.0,50.4,CoNFIG,FRI,193.09491666666665,3.264
3214,13.0,4.0,43.69,-,3.0,46.0,2.3,CoNFIG,COMPACT,196.18204166666663,-3.767305555555556
3215,13.0,7.0,54.01,+,6.0,42.0,15.9,CoNFIG,FRII,196.97504166666664,6.704416666666667
3216,13.0,9.0,33.94,+,11.0,54.0,24.2,CoNFIG,COMPACT,197.39141666666663,11.906722222222225
3217,13.0,15.0,1.28,+,20.0,44.0,30.1,CoNFIG,FRII,198.7553333333333,20.741694444444445
3218,13.0,15.0,9.94,+,8.0,41.0,44.6,CoNFIG,FRII,198.79141666666663,8.695722222222223
3220,14.0,41.0,28.26,+,10.0,55.0,24.7,CoNFIG,COMPACT,220.36775,10.923527777777776
3221,14.0,42.0,3.43,+,25.0,5.0,4.3,CoNFIG,FRII,220.51429166666665,25.084527777777776
3222,14.0,42.0,3.93,+,13.0,29.0,17.6,CoNFIG,COMPACT,220.516375,13.48822222222222
3223,14.0,42.0,22.99,+,14.0,54.0,58.2,CoNFIG,FRII,220.59579166666663,14.916166666666667
3224,14.0,42.0,27.11,+,14.0,31.0,39.9,CoNFIG,FRII,220.6129583333333,14.52775
3225,14.0,42.0,48.37,+,11.0,44.0,15.0,CoNFIG,FRII,220.70154166666663,11.7375
3226,14.0,43.0,1.74,+,16.0,6.0,59.9,CoNFIG,FRII,220.75725,16.11663888888889
3227,14.0,43.0,2.77,+,18.0,41.0,56.0,CoNFIG,FRII,220.76154166666663,18.698888888888888
3228,14.0,43.0,47.18,+,14.0,36.0,6.8,CoNFIG,COMPACT,220.9465833333333,14.601888888888888
3229,14.0,43.0,56.94,+,25.0,1.0,44.5,CoNFIG,COMPACT,220.98725,25.029027777777777
3230,14.0,44.0,5.77,+,20.0,35.0,18.3,CoNFIG,COMPACT,221.02404166666665,20.588416666666667
3231,14.0,44.0,11.04,+,26.0,1.0,50.8,CoNFIG,FRII,221.046,26.03077777777777
3232,14.0,44.0,14.66,+,19.0,48.0,22.0,CoNFIG,COMPACT,221.0610833333333,19.80611111111111
3233,14.0,44.0,25.07,+,13.0,59.0,56.2,CoNFIG,FRII,221.1044583333333,13.998944444444444
3234,14.0,44.0,34.84,+,19.0,21.0,33.0,CoNFIG,FRI,221.14516666666665,19.359166666666667
3235,14.0,44.0,50.95,+,11.0,31.0,55.3,CoNFIG,FRII,221.21229166666663,11.53202777777778
3236,14.0,45.0,4.85,+,16.0,49.0,26.0,CoNFIG,FRII,221.2702083333333,16.823888888888888
3237,14.0,45.0,27.03,+,24.0,38.0,4.0,CoNFIG,COMPACT,221.362625,24.634444444444444
3238,14.0,45.0,32.32,+,26.0,23.0,49.7,CoNFIG,FRII,221.38466666666665,26.39713888888889
3239,14.0,45.0,44.74,+,23.0,2.0,39.4,CoNFIG,FRII,221.43641666666664,23.04427777777778
3240,14.0,45.0,57.34,+,17.0,38.0,30.2,CoNFIG,FRII,221.48891666666665,17.64172222222222
3241,14.0,45.0,58.32,+,12.0,22.0,28.5,CoNFIG,FRII,221.493,12.374583333333334
3242,14.0,46.0,19.87,+,25.0,17.0,3.5,CoNFIG,FRII,221.58279166666668,25.28430555555556
3243,14.0,46.0,35.32,+,17.0,21.0,7.4,CoNFIG,COMPACT,221.64716666666664,17.352055555555555
3245,14.0,46.0,50.83,+,21.0,31.0,50.9,CoNFIG,FRII,221.71179166666667,21.53080555555556
3246,14.0,46.0,52.13,+,22.0,51.0,4.7,CoNFIG,COMPACT,221.71720833333333,22.851305555555555
3247,14.0,47.0,8.4,+,17.0,47.0,52.9,CoNFIG,COMPACT,221.785,17.79802777777778
3248,14.0,47.0,44.55,+,16.0,36.0,6.0,CoNFIG,FRII,221.935625,16.601666666666667
3249,14.0,48.0,4.28,+,14.0,47.0,4.6,CoNFIG,FRI,222.01783333333333,14.784611111111111
3250,14.0,48.0,8.62,+,16.0,34.0,39.5,CoNFIG,FRII,222.03591666666665,16.577638888888888
3251,14.0,48.0,27.87,+,27.0,33.0,18.8,CoNFIG,COMPACT,222.116125,27.555222222222223
3252,14.0,48.0,42.66,+,17.0,33.0,33.2,CoNFIG,FRII,222.17775,17.55922222222222
3253,14.0,48.0,50.05,+,20.0,25.0,34.8,CoNFIG,FRII,222.20854166666663,20.426333333333336
3254,14.0,49.0,19.01,+,21.0,5.0,48.0,CoNFIG,FRII,222.32920833333333,21.096666666666664
3255,14.0,49.0,27.59,+,22.0,11.0,27.9,CoNFIG,FRII,222.3649583333333,22.19108333333333
3256,14.0,50.0,19.92,+,15.0,10.0,44.0,CoNFIG,COMPACT,222.583,15.178888888888888
3257,14.0,50.0,31.0,+,16.0,15.0,47.6,CoNFIG,FRII,222.62916666666663,16.263222222222222
3258,14.0,51.0,31.48,+,13.0,43.0,24.4,CoNFIG,COMPACT,222.88116666666664,13.723444444444445
3259,14.0,51.0,38.62,+,14.0,14.0,1.9,CoNFIG,FRII,222.91091666666665,14.23386111111111
3260,14.0,51.0,39.07,+,19.0,36.0,24.8,CoNFIG,COMPACT,222.91279166666664,19.60688888888889
3262,14.0,53.0,6.08,+,19.0,17.0,42.5,CoNFIG,COMPACT,223.2753333333333,19.29513888888889
3263,14.0,53.0,33.41,+,18.0,54.0,1.0,CoNFIG,FRII,223.3892083333333,18.900277777777777
3265,14.0,53.0,44.24,+,10.0,25.0,57.9,CoNFIG,COMPACT,223.4343333333333,10.43275
3266,14.0,53.0,53.61,+,26.0,48.0,33.4,CoNFIG,COMPACT,223.473375,26.80927777777778
3267,14.0,54.0,8.37,+,11.0,37.0,34.4,CoNFIG,FRII,223.534875,11.626222222222223
3268,14.0,54.0,20.86,+,16.0,24.0,25.1,CoNFIG,COMPACT,223.58691666666664,16.406972222222223
3269,14.0,54.0,22.75,+,25.0,39.0,55.5,CoNFIG,FRII,223.59479166666665,25.665416666666665
3270,14.0,54.0,29.16,+,20.0,15.0,26.1,CoNFIG,FRII,223.6215,20.25725
3272,14.0,54.0,42.58,+,27.0,32.0,11.3,CoNFIG,FRII,223.67741666666663,27.536472222222223
3273,14.0,55.0,7.32,+,14.0,12.0,22.2,CoNFIG,FRII,223.7805,14.206166666666666
3274,14.0,55.0,55.36,+,11.0,51.0,44.7,CoNFIG,FRI,223.98066666666665,11.862416666666666
3275,14.0,56.0,5.65,+,16.0,26.0,52.8,CoNFIG,FRII,224.02354166666663,16.448
3276,14.0,56.0,21.94,+,26.0,35.0,56.4,CoNFIG,FRII,224.09141666666665,26.599
3277,14.0,56.0,28.69,+,13.0,2.0,41.1,CoNFIG,FRII,224.11954166666663,13.04475
3278,14.0,56.0,39.93,+,18.0,8.0,17.5,CoNFIG,FRII,224.166375,18.138194444444444
3279,14.0,56.0,52.03,+,24.0,15.0,19.3,CoNFIG,FRII,224.2167916666667,24.25536111111111
3280,14.0,56.0,53.43,+,27.0,41.0,39.2,CoNFIG,FRII,224.222625,27.694222222222223
3281,14.0,57.0,0.72,+,13.0,47.0,6.5,CoNFIG,FRII,224.253,13.78513888888889
3282,14.0,57.0,5.05,+,26.0,58.0,10.6,CoNFIG,FRII,224.2710416666666,26.96961111111111
3283,14.0,57.0,23.36,+,24.0,59.0,17.3,CoNFIG,FRII,224.3473333333333,24.98813888888889
3284,14.0,57.0,43.45,+,24.0,35.0,8.3,CoNFIG,COMPACT,224.43104166666663,24.585638888888887
3285,14.0,57.0,48.71,+,25.0,6.0,35.1,CoNFIG,FRII,224.45295833333327,25.10975
3287,14.0,57.0,57.4,+,11.0,44.0,22.1,CoNFIG,FRII,224.48916666666665,11.739472222222222
3289,14.0,58.0,2.75,+,18.0,39.0,33.3,CoNFIG,COMPACT,224.5114583333333,18.65925
3290,14.0,58.0,5.26,+,14.0,34.0,10.0,CoNFIG,FRII,224.52191666666664,14.569444444444445
3291,14.0,58.0,33.88,+,18.0,30.0,56.1,CoNFIG,FRII,224.64116666666663,18.51558333333333
3292,14.0,58.0,34.64,+,14.0,9.0,51.2,CoNFIG,FRII,224.6443333333333,14.164222222222223
3293,14.0,58.0,38.91,+,24.0,58.0,57.4,CoNFIG,FRII,224.662125,24.982611111111108
3294,14.0,59.0,14.57,+,23.0,56.0,33.6,CoNFIG,FRII,224.8107083333333,23.942666666666668
3296,15.0,0.0,24.05,+,20.0,12.0,37.8,CoNFIG,FRI,225.10020833333328,20.2105
3297,15.0,0.0,21.36,+,14.0,34.0,59.8,CoNFIG,FRII,225.089,14.583277777777775
3298,15.0,0.0,53.33,+,17.0,39.0,7.6,CoNFIG,FRII,225.2222083333333,17.65211111111111
3299,15.0,1.0,28.5,+,21.0,34.0,20.7,CoNFIG,FRI,225.36875,21.572416666666665
3300,15.0,1.0,36.72,+,27.0,44.0,24.0,CoNFIG,FRII,225.403,27.74
3301,15.0,1.0,38.33,+,13.0,24.0,49.6,CoNFIG,COMPACT,225.4097083333333,13.413777777777778
3302,15.0,1.0,58.81,+,19.0,14.0,5.3,CoNFIG,FRII,225.49504166666665,19.23480555555556
3303,15.0,2.0,0.35,+,24.0,39.0,17.8,CoNFIG,FRII,225.5014583333333,24.654944444444443
3304,15.0,2.0,0.56,+,13.0,11.0,54.3,CoNFIG,FRII,225.5023333333333,13.198416666666668
3305,15.0,2.0,51.38,+,25.0,44.0,14.9,CoNFIG,FRII,225.7140833333333,25.737472222222223
3306,15.0,3.0,1.63,+,18.0,20.0,32.4,CoNFIG,FRII,225.75679166666663,18.34233333333333
3307,15.0,3.0,8.07,+,12.0,37.0,2.2,CoNFIG,FRII,225.783625,12.617277777777778
3308,15.0,3.0,22.4,+,19.0,33.0,4.1,CoNFIG,FRII,225.8433333333333,19.55113888888889
3309,15.0,3.0,29.52,+,10.0,33.0,31.2,CoNFIG,COMPACT,225.873,10.558666666666667
3310,15.0,3.0,39.51,+,10.0,16.0,2.8,CoNFIG,FRI,225.914625,10.267444444444443
3311,15.0,3.0,51.32,+,12.0,28.0,7.4,CoNFIG,FRII,225.96383333333333,12.468722222222222
3312,15.0,3.0,58.47,+,12.0,30.0,25.6,CoNFIG,FRII,225.993625,12.507111111111112
3313,15.0,4.0,17.22,+,10.0,57.0,35.4,CoNFIG,COMPACT,226.07175,10.959833333333332
3315,15.0,5.0,0.08,+,11.0,58.0,43.9,CoNFIG,COMPACT,226.2503333333333,11.978861111111112
3316,15.0,6.0,19.33,+,20.0,27.0,41.5,CoNFIG,FRII,226.58054166666665,20.46152777777778
3317,15.0,7.0,9.23,+,16.0,7.0,16.7,CoNFIG,FRII,226.7884583333333,16.121305555555555
3318,15.0,7.0,21.88,+,10.0,18.0,46.3,CoNFIG,COMPACT,226.84116666666665,10.312861111111111
3319,15.0,7.0,39.4,+,11.0,4.0,1.0,CoNFIG,FRII,226.91416666666663,11.066944444444443
3320,15.0,7.0,41.89,+,12.0,8.0,4.3,CoNFIG,FRII,226.92454166666664,12.134527777777777
3321,15.0,7.0,47.06,+,24.0,34.0,30.4,CoNFIG,FRII,226.9460833333333,24.57511111111111
3322,15.0,8.0,5.12,+,18.0,52.0,43.8,CoNFIG,FRII,227.0213333333333,18.878833333333333
3323,15.0,8.0,39.31,+,18.0,58.0,60.0,CoNFIG,COMPACT,227.16379166666664,18.98333333333333
3325,15.0,9.0,0.22,+,24.0,19.0,50.5,CoNFIG,FRII,227.25091666666663,24.330694444444443
3327,15.0,9.0,15.6,+,14.0,6.0,14.8,CoNFIG,COMPACT,227.315,14.104111111111113
3328,15.0,9.0,16.35,+,16.0,58.0,57.2,CoNFIG,FRII,227.318125,16.982555555555553
3330,15.0,9.0,42.8,+,15.0,56.0,59.1,CoNFIG,COMPACT,227.4283333333333,15.94975
3331,15.0,9.0,50.53,+,15.0,57.0,25.7,CoNFIG,COMPACT,227.46054166666664,15.957138888888888
3332,15.0,10.0,2.49,+,23.0,22.0,3.1,CoNFIG,FRII,227.51037499999995,23.367527777777777
3333,15.0,10.0,39.49,+,20.0,19.0,7.0,CoNFIG,FRII,227.66454166666665,20.31861111111111
3334,15.0,10.0,43.15,+,12.0,40.0,52.3,CoNFIG,FRII,227.67979166666663,12.681194444444444
3335,15.0,10.0,49.12,+,14.0,37.0,26.2,CoNFIG,FRII,227.70466666666664,14.623944444444446
3336,15.0,10.0,50.01,+,10.0,42.0,14.1,CoNFIG,FRII,227.708375,10.703916666666666
3337,15.0,10.0,56.69,+,18.0,2.0,38.9,CoNFIG,COMPACT,227.7362083333333,18.04413888888889
3338,15.0,11.0,5.59,+,22.0,8.0,6.4,CoNFIG,COMPACT,227.7732916666667,22.13511111111111
3339,15.0,11.0,9.08,+,18.0,1.0,53.8,CoNFIG,FRI,227.7878333333333,18.03161111111111
3340,15.0,11.0,15.58,+,18.0,8.0,4.9,CoNFIG,COMPACT,227.81491666666665,18.134694444444445
3341,15.0,11.0,29.43,+,10.0,1.0,43.8,CoNFIG,FRII,227.872625,10.028833333333337
3343,15.0,11.0,45.7,+,21.0,8.0,3.1,CoNFIG,FRII,227.94041666666664,21.134194444444443
3344,15.0,12.0,7.48,+,22.0,47.0,14.6,CoNFIG,FRII,228.03116666666665,22.78738888888889
3345,15.0,12.0,12.07,+,15.0,40.0,25.5,CoNFIG,FRII,228.05029166666665,15.67375
3346,15.0,12.0,32.56,+,14.0,56.0,36.7,CoNFIG,COMPACT,228.13566666666665,14.943527777777778
3347,15.0,13.0,27.61,+,22.0,30.0,23.5,CoNFIG,COMPACT,228.36504166666663,22.506527777777777
3348,15.0,13.0,29.57,+,10.0,11.0,3.9,CoNFIG,FRII,228.3732083333333,10.184416666666667
3349,15.0,13.0,45.74,+,24.0,11.0,2.8,CoNFIG,FRII,228.4405833333333,24.18411111111111
3350,15.0,14.0,3.55,+,22.0,23.0,31.5,CoNFIG,COMPACT,228.5147916666666,22.39208333333333
3351,15.0,14.0,14.64,+,23.0,27.0,11.2,CoNFIG,FRII,228.56099999999995,23.45311111111111
3352,15.0,14.0,15.61,+,15.0,41.0,59.6,CoNFIG,FRII,228.56504166666664,15.69988888888889
3353,15.0,14.0,31.84,+,12.0,34.0,17.8,CoNFIG,COMPACT,228.6326666666666,12.57161111111111
3354,15.0,14.0,49.5,+,10.0,17.0,0.9,CoNFIG,FRI,228.70624999999995,10.283583333333333
3355,15.0,15.0,3.43,+,22.0,31.0,45.4,CoNFIG,FRI,228.76429166666665,22.52927777777777
3356,15.0,15.0,23.74,+,10.0,18.0,37.3,CoNFIG,FRII,228.84891666666664,10.310361111111112
3357,15.0,15.0,54.17,+,24.0,58.0,40.4,CoNFIG,COMPACT,228.9757083333333,24.977888888888888
3358,15.0,16.0,2.98,+,14.0,18.0,22.9,CoNFIG,FRII,229.01241666666664,14.306361111111112
3359,15.0,16.0,56.81,+,19.0,32.0,13.4,CoNFIG,COMPACT,229.2367083333333,19.53705555555556
3360,15.0,17.0,4.56,+,21.0,22.0,42.9,CoNFIG,FRII,229.26899999999995,21.37858333333333
3362,15.0,17.0,24.7,+,17.0,29.0,28.3,CoNFIG,FRII,229.35291666666663,17.491194444444446
3363,15.0,17.0,49.52,+,14.0,27.0,59.3,CoNFIG,FRII,229.4563333333333,14.466472222222222
3364,15.0,17.0,51.37,+,10.0,0.0,26.9,CoNFIG,FRII,229.46404166666665,10.007472222222225
3365,15.0,17.0,53.32,+,26.0,48.0,39.5,CoNFIG,FRII,229.47216666666665,26.810972222222222
3366,15.0,18.0,5.11,+,19.0,42.0,43.9,CoNFIG,FRII,229.52129166666663,19.71219444444444
3367,15.0,18.0,14.06,+,15.0,49.0,32.6,CoNFIG,FRII,229.5585833333333,15.825722222222222
3368,15.0,18.0,23.16,+,22.0,58.0,35.2,CoNFIG,COMPACT,229.5965,22.976444444444443
3369,15.0,18.0,32.14,+,11.0,18.0,45.4,CoNFIG,COMPACT,229.63391666666664,11.312611111111112
3370,15.0,18.0,35.97,+,10.0,32.0,12.6,CoNFIG,COMPACT,229.649875,10.536833333333334
3371,15.0,18.0,40.02,+,24.0,27.0,5.2,CoNFIG,FRI,229.66675,24.451444444444444
3373,15.0,20.0,29.84,+,15.0,26.0,13.2,CoNFIG,FRII,230.1243333333333,15.437
3374,15.0,21.0,13.53,+,22.0,42.0,46.2,CoNFIG,FRII,230.306375,22.71283333333333
3376,15.0,22.0,12.15,+,10.0,41.0,31.0,CoNFIG,FRII,230.550625,10.691944444444443
3377,15.0,22.0,17.09,+,10.0,13.0,0.5,CoNFIG,FRII,230.5712083333333,10.216805555555556
3378,15.0,22.0,19.66,+,21.0,19.0,57.2,CoNFIG,COMPACT,230.58191666666664,21.332555555555555
3379,15.0,22.0,24.16,+,21.0,58.0,8.8,CoNFIG,FRII,230.60066666666663,21.969111111111108
3380,15.0,23.0,21.74,+,13.0,32.0,29.4,CoNFIG,COMPACT,230.84058333333329,13.5415
3381,15.0,23.0,25.27,+,27.0,4.0,57.7,CoNFIG,FRII,230.85529166666663,27.08269444444445
3382,15.0,23.0,27.56,+,11.0,30.0,23.9,CoNFIG,FRI,230.86483333333328,11.506638888888888
3385,15.0,23.0,58.49,+,16.0,14.0,47.6,CoNFIG,COMPACT,230.9937083333333,16.246555555555556
3387,15.0,24.0,12.71,+,19.0,23.0,59.7,CoNFIG,FRII,231.0529583333333,19.399916666666662
3388,15.0,24.0,41.6,+,15.0,21.0,21.7,CoNFIG,COMPACT,231.1733333333333,15.356027777777776
3390,15.0,25.0,2.88,+,11.0,7.0,45.0,CoNFIG,COMPACT,231.262,11.129166666666666
3391,15.0,25.0,8.8,+,12.0,53.0,18.1,CoNFIG,FRII,231.28666666666663,12.888361111111111
3392,15.0,25.0,32.87,+,15.0,56.0,11.4,CoNFIG,COMPACT,231.3869583333333,15.9365
3393,15.0,26.0,9.24,+,17.0,2.0,26.7,CoNFIG,COMPACT,231.5385,17.040750000000003
3394,15.0,26.0,31.81,+,14.0,44.0,59.2,CoNFIG,FRII,231.63254166666667,14.749777777777776
3395,15.0,26.0,33.87,+,12.0,53.0,7.6,CoNFIG,FRII,231.641125,12.885444444444444
3396,15.0,27.0,15.68,+,20.0,53.0,23.0,CoNFIG,FRII,231.81533333333329,20.889722222222225
3397,15.0,27.0,32.48,+,11.0,54.0,32.2,CoNFIG,FRII,231.8853333333333,11.908944444444446
3398,15.0,27.0,40.01,+,15.0,21.0,57.9,CoNFIG,COMPACT,231.9167083333333,15.366083333333332
3400,15.0,27.0,57.8,+,22.0,33.0,1.3,CoNFIG,FRII,231.99083333333328,22.550361111111112
3401,15.0,28.0,6.39,+,13.0,23.0,32.3,CoNFIG,FRII,232.026625,13.392305555555556
3402,15.0,29.0,9.51,+,17.0,13.0,26.8,CoNFIG,FRII,232.289625,17.22411111111111
3403,15.0,29.0,46.19,+,15.0,39.0,44.5,CoNFIG,FRII,232.4424583333333,15.662361111111112
3404,15.0,29.0,51.76,+,19.0,4.0,34.6,CoNFIG,COMPACT,232.46566666666664,19.07627777777778
3406,15.0,30.0,5.11,+,23.0,16.0,22.2,CoNFIG,FRII,232.52129166666663,23.27283333333333
3407,15.0,30.0,49.02,+,27.0,21.0,27.5,CoNFIG,COMPACT,232.70425,27.35763888888889
3408,15.0,31.0,48.52,+,10.0,55.0,39.9,CoNFIG,FRII,232.95216666666667,10.92775
3409,15.0,31.0,49.73,+,22.0,25.0,5.9,CoNFIG,COMPACT,232.9572083333333,22.418305555555555
3410,15.0,32.0,28.5,+,24.0,15.0,29.9,CoNFIG,FRII,233.11875,24.258305555555555
3411,15.0,32.0,34.03,+,20.0,6.0,38.8,CoNFIG,FRII,233.14179166666665,20.11077777777778
3412,15.0,32.0,44.3,+,28.0,3.0,46.4,CoNFIG,FRI,233.1845833333333,28.06288888888889
3413,15.0,32.0,50.67,+,22.0,41.0,35.2,CoNFIG,COMPACT,233.211125,22.69311111111111
3414,15.0,32.0,58.12,+,15.0,56.0,5.8,CoNFIG,FRII,233.24216666666663,15.934944444444444
3415,15.0,33.0,14.49,+,15.0,16.0,42.2,CoNFIG,COMPACT,233.310375,15.27838888888889
3416,15.0,33.0,15.08,+,13.0,32.0,24.3,CoNFIG,FRII,233.3128333333333,13.540083333333332
3417,15.0,34.0,17.83,+,10.0,17.0,8.4,CoNFIG,FRI,233.57429166666665,10.285666666666666
3418,15.0,34.0,22.66,+,13.0,49.0,17.1,CoNFIG,FRII,233.59441666666663,13.821416666666666
3419,15.0,34.0,46.22,+,19.0,18.0,10.2,CoNFIG,COMPACT,233.6925833333333,19.302833333333336
3420,15.0,34.0,57.26,+,23.0,30.0,11.1,CoNFIG,COMPACT,233.7385833333333,23.503083333333333
3421,15.0,35.0,19.47,+,27.0,52.0,56.8,CoNFIG,FRII,233.831125,27.882444444444445
3422,15.0,35.0,49.55,+,14.0,3.0,50.9,CoNFIG,FRI,233.9564583333333,14.06413888888889
3423,15.0,36.0,11.93,+,13.0,12.0,35.5,CoNFIG,COMPACT,234.04970833333329,13.20986111111111
3424,15.0,36.0,34.02,+,17.0,16.0,7.4,CoNFIG,COMPACT,234.14175,17.26872222222222
3425,15.0,37.0,7.76,+,26.0,48.0,28.5,CoNFIG,FRI,234.2823333333333,26.807916666666667
3426,15.0,37.0,8.01,+,14.0,24.0,47.1,CoNFIG,FRII,234.283375,14.413083333333333
3427,15.0,37.0,45.72,+,23.0,2.0,24.2,CoNFIG,COMPACT,234.4405,23.04005555555556
3428,15.0,38.0,34.18,+,23.0,18.0,36.8,CoNFIG,COMPACT,234.64241666666663,23.310222222222222
3429,15.0,39.0,16.46,+,14.0,16.0,22.6,CoNFIG,FRII,234.8185833333333,14.272944444444445
3430,15.0,39.0,25.11,+,16.0,4.0,0.3,CoNFIG,COMPACT,234.854625,16.06675
3431,15.0,40.0,9.02,+,14.0,21.0,14.0,CoNFIG,FRII,235.0375833333333,14.35388888888889
3433,15.0,41.0,10.39,+,15.0,44.0,2.6,CoNFIG,COMPACT,235.29329166666665,15.734055555555557
3434,15.0,42.0,19.54,+,17.0,56.0,8.2,CoNFIG,FRII,235.58141666666663,17.93561111111111
3435,15.0,42.0,20.49,+,24.0,1.0,55.1,CoNFIG,FRII,235.585375,24.031972222222223
3436,15.0,42.0,56.17,+,10.0,54.0,34.7,CoNFIG,FRII,235.73404166666663,10.909638888888889
3437,15.0,43.0,23.83,+,21.0,45.0,34.8,CoNFIG,FRII,235.84929166666663,21.759666666666668
3438,15.0,43.0,28.53,+,22.0,52.0,32.8,CoNFIG,FRII,235.868875,22.875777777777778
3439,15.0,43.0,41.41,+,13.0,31.0,8.5,CoNFIG,FRII,235.92254166666663,13.51902777777778
3440,15.0,43.0,43.81,+,18.0,47.0,20.4,CoNFIG,COMPACT,235.93254166666665,18.789
3441,15.0,44.0,17.49,+,14.0,10.0,13.8,CoNFIG,FRII,236.07287499999995,14.1705
3442,15.0,45.0,2.48,+,13.0,45.0,47.3,CoNFIG,COMPACT,236.2603333333333,13.76313888888889
3444,15.0,45.0,55.06,+,23.0,11.0,57.9,CoNFIG,COMPACT,236.47941666666665,23.199416666666668
3445,15.0,46.0,2.56,+,17.0,54.0,38.4,CoNFIG,FRII,236.51066666666665,17.910666666666664
3446,15.0,46.0,5.99,+,27.0,49.0,17.3,CoNFIG,FRII,236.5249583333333,27.821472222222223
3447,15.0,46.0,31.47,+,21.0,57.0,41.3,CoNFIG,FRII,236.631125,21.96147222222222
3448,15.0,47.0,7.52,+,11.0,42.0,49.8,CoNFIG,FRII,236.7813333333333,11.713833333333332
3449,15.0,47.0,12.96,+,18.0,4.0,10.8,CoNFIG,FRII,236.804,18.069666666666667
